user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
622872390,1489602819338293249,2022-02-04T14:12:42Z,PTTVOnlineNews,"#BREAKING | தமிழகத்தில் கொரோனா தொற்று - மாவட்ட வாரியாக!

இன்றைய லைவ் அப்டேட்ஸ்&gt;https://t.co/LStYSZxmD1

#CoronavirusUpdates | #Covid19 https://t.co/0BN26ebtab",Twitter Web App,137,NA,NA,NA,FALSE,FALSE,2,1,NA,NA,,,,,,,,,,,,,NA,,,ta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/PTTVOnlineNews/status/1489602819338293249,PuthiyathalaimuraiTV,"chennai,India",“உண்மை உடனுக்குடன்” என்ற நோக்குடன் நடப்பு செய்திகளை நடுநிலையோடு விரைந்து தரும் தமிழகத்தின் முன்னணி செய்தித் தொலைக்காட்சி. https://t.co/EUvAcP51xC…,https://t.co/G0zApneFER,FALSE,1659791,4,1021,375366,285,2012-06-30T12:52:07Z,TRUE,https://t.co/G0zApneFER,http://puthiyathalaimurai.com,NA,https://pbs.twimg.com/profile_banners/622872390/1643872961,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1223438109922058240/_9xgF5lm_normal.jpg
622872390,1489601805512106005,2022-02-04T14:08:40Z,PTTVOnlineNews,"#BREAKING | தமிழ்நாட்டில் இன்று ஒரே நாளில் 9,916 பேருக்கு கொரோனா தொற்று உறுதி 

இன்றைய லைவ் அப்டேட்ஸ்&gt;https://t.co/LStYSZxmD1

#CoronavirusUpdates | #Covid19 https://t.co/wBIvZjgmnh",Twitter Web App,160,NA,NA,NA,FALSE,FALSE,17,3,NA,NA,,,,,,,,,,,,,NA,,,ta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/PTTVOnlineNews/status/1489601805512106005,PuthiyathalaimuraiTV,"chennai,India",“உண்மை உடனுக்குடன்” என்ற நோக்குடன் நடப்பு செய்திகளை நடுநிலையோடு விரைந்து தரும் தமிழகத்தின் முன்னணி செய்தித் தொலைக்காட்சி. https://t.co/EUvAcP51xC…,https://t.co/G0zApneFER,FALSE,1659791,4,1021,375366,285,2012-06-30T12:52:07Z,TRUE,https://t.co/G0zApneFER,http://puthiyathalaimurai.com,NA,https://pbs.twimg.com/profile_banners/622872390/1643872961,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1223438109922058240/_9xgF5lm_normal.jpg
622872390,1489602414122471427,2022-02-04T14:11:05Z,PTTVOnlineNews,"#BREAKING | தமிழ்நாட்டில் கொரோனா தொற்றுக்கு 30 பேர் உயிரிழப்பு 

இன்றைய லைவ் அப்டேட்ஸ்&gt;https://t.co/LStYSZxmD1

#CoronavirusUpdates | #Covid19 https://t.co/yY4aK4ZhJk",Twitter Web App,145,NA,NA,NA,FALSE,FALSE,13,1,NA,NA,,,,,,,,,,,,,NA,,,ta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/PTTVOnlineNews/status/1489602414122471427,PuthiyathalaimuraiTV,"chennai,India",“உண்மை உடனுக்குடன்” என்ற நோக்குடன் நடப்பு செய்திகளை நடுநிலையோடு விரைந்து தரும் தமிழகத்தின் முன்னணி செய்தித் தொலைக்காட்சி. https://t.co/EUvAcP51xC…,https://t.co/G0zApneFER,FALSE,1659791,4,1021,375366,285,2012-06-30T12:52:07Z,TRUE,https://t.co/G0zApneFER,http://puthiyathalaimurai.com,NA,https://pbs.twimg.com/profile_banners/622872390/1643872961,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1223438109922058240/_9xgF5lm_normal.jpg
269251937,1489602786404749318,2022-02-04T14:12:34Z,CINSerbia,"According to official data, from #COVID19:

- 14519 infected
- 4116 in hospitals

More info: https://t.co/c4ZbM5f8s5",Twitter Web App,116,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CINSerbia/status/1489602786404749318,CINS,Beograd,Centar za istraživačko novinarstvo Srbije objavljuje istraživačke priče o temama koje su građanima važne. #PodržiCINS na https://t.co/6aueOeQfZI,https://t.co/YiRUVQxr7N,FALSE,35845,1720,169,14977,6330,2011-03-20T11:40:41Z,TRUE,https://t.co/YiRUVQxr7N,http://cins.rs,NA,https://pbs.twimg.com/profile_banners/269251937/1632832043,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1435966329408790542/Nulj_9Ej_normal.jpg
269251937,1489602454811521029,2022-02-04T14:11:15Z,CINSerbia,"Prema zvaničnim podacima, od #COVID19:

- 14519 zaraženih
- 4116 hospitalizovanih

Više informacija: https://t.co/aWaAiHjPsi",Twitter Web App,124,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,,,,,,,,,,,,,NA,,,und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CINSerbia/status/1489602454811521029,CINS,Beograd,Centar za istraživačko novinarstvo Srbije objavljuje istraživačke priče o temama koje su građanima važne. #PodržiCINS na https://t.co/6aueOeQfZI,https://t.co/YiRUVQxr7N,FALSE,35845,1720,169,14977,6330,2011-03-20T11:40:41Z,TRUE,https://t.co/YiRUVQxr7N,http://cins.rs,NA,https://pbs.twimg.com/profile_banners/269251937/1632832043,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1435966329408790542/Nulj_9Ej_normal.jpg
249230446,1489602779903635457,2022-02-04T14:12:32Z,g1acre,"Com apenas 12% de cobertura, Rio Branco registra baixa procura por vacinas de crianças contra Covid-19 ==&gt; https://t.co/YEkp2Y8Z3d #g1AC https://t.co/vc5p010TOc",TweetDeck,139,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/g1acre/status/1489602779903635457,g1 Acre,,"As notícias do Acre no g1. Para mais notícias do Brasil e do mundo, siga @g1",http://t.co/OedpNwPacd,FALSE,5890,1,44,42877,0,2011-02-08T16:47:21Z,TRUE,http://t.co/OedpNwPacd,http://g1.globo.com/ac/acre,NA,https://pbs.twimg.com/profile_banners/249230446/1632315107,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1440663971602653187/8YLDLHRZ_normal.jpg
3129768538,1489602685544374272,2022-02-04T14:12:10Z,Tele13_Radio,"🔴AHORA | El Ministerio de Salud informa 37.468 nuevos casos de #Covid_19, con una positividad de 23,92% en las últimas 24 horas a nivel nacional.

#EsHoraDeEscucharnos en https://t.co/wjvDkmft7p https://t.co/8JxSGniL9P",Twitter Web App,194,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Tele13_Radio/status/1489602685544374272,Tele13 Radio,Chile,"#EsHoraDeEscucharnos. Facebook: Tele13Radio. 📷https://t.co/BATyzqIDFE 🎥 Youtube: https://t.co/cx4sVBvUhg
Inscríbete a #NotaDeVoz en https://t.co/q8o3g1xcyO",https://t.co/DVhIBy3vLD,FALSE,148513,8465,550,405759,6268,2015-03-30T19:30:32Z,TRUE,https://t.co/DVhIBy3vLD,http://www.tele13radio.cl/,NA,https://pbs.twimg.com/profile_banners/3129768538/1640111882,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1407698061690818564/luCuurzl_normal.jpg
105696089,1489602684441272320,2022-02-04T14:12:10Z,IPParaguay,"El @IPSParaguay inmunizó contra el covid-19 a cerca de 1.000 niños y niñas de entre 5 a 11 años de edad, desde el lunes al miércoles de esta semana. 

https://t.co/BpnCQbIRvk",Twitter Web App,174,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/IPParaguay/status/1489602684441272320,Agencia IP,"Asunción, Paraguay",Agencia de Información Paraguaya,http://t.co/V1mssyRC29,FALSE,90474,434,434,119795,65,2010-01-17T05:05:59Z,TRUE,http://t.co/V1mssyRC29,http://www.ip.gov.py,NA,https://pbs.twimg.com/profile_banners/105696089/1553162699,http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/1115730833216815104/J-nRw0X__normal.png
179297823,1489602678648934405,2022-02-04T14:12:08Z,WashInformer,TGIF! Check out this week's issue.  Pick up your copy of The Washington Informer at Newstands across the DMV or Online @ https://t.co/YvwqImzQxv #Informer57 #BlackPressMatters #COVID19 #BeInformed @Commanders #TakeCommand  #SCOTUS https://t.co/6vr0yvHrWE,Twitter for iPhone,230,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/WashInformer/status/1489602678648934405,Washington Informer,"Washington, DC",Top-leading African American woman-owned media company serving the Washington D.C. metro area since 1964. News Tip? News@washingtoninformer.com,https://t.co/QIrfY5qgXY,FALSE,11147,6960,296,41302,5122,2010-08-17T00:11:07Z,TRUE,https://t.co/QIrfY5qgXY,http://washingtoninformer.com,NA,https://pbs.twimg.com/profile_banners/179297823/1592309379,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/756508039390306306/pK5w7voq_normal.jpg
21441975,1489602673947123718,2022-02-04T14:12:07Z,arash_tehran,"Putin is apparently not worried about getting Corona from Argentina’s president Fernandez… which has sent the Iranian observers to wtf 😂

 https://t.co/ZxY90Ejpw7",Twitter for iPhone,162,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,,,,https://twitter.com/arash_tehran/status/1489602673947123718,Arash Azizi 🟣 آرش عزیزی,New York and Chicago,"Author ""SHADOW COMMANDER‌"" https://t.co/S3IAPKJr6t | Flaneur | Cinephille | Phd cand. @NYUhistory, Cold War & Communism | Former BBC",https://t.co/sufIZmM90Q,FALSE,28702,5857,425,149622,160933,2009-02-20T22:34:29Z,TRUE,https://t.co/sufIZmM90Q,http://arashazizi.com/,NA,https://pbs.twimg.com/profile_banners/21441975/1603823147,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1260647906165604352/J2GFOfql_normal.jpg
3332580784,1489602659225116674,2022-02-04T14:12:04Z,DianaAtwine,#COVID19 Vaccination campaign launch for greater Kampala in Mpigi district this morning and for Masaka Sub-region in Kalungu district. We are mobilizing the districts leaders per sub-region to further energize them and to pick their feedback on the ongoing vaccination exercise. https://t.co/JuCS8WgnRQ,Twitter for iPhone,278,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.twitter.com/1.1/geo/id/01411c3b0fb65ddc.json,Mpigi,"Mpigi, Uganda",admin,Uganda,UG,,,,https://twitter.com/DianaAtwine/status/1489602659225116674,Dr. Diana Atwine,"Kampala, Uganda",Permanent Secretary Ministry of Health Uganda - Passionate about your health.,https://t.co/oqiDVeEy70,FALSE,206236,466,107,9166,8882,2015-06-18T12:19:20Z,TRUE,https://t.co/oqiDVeEy70,http://www.health.go.ug,NA,https://pbs.twimg.com/profile_banners/3332580784/1627761879,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1271705533809131521/h4pxve0P_normal.jpg
